"";"Bill_shock";"Online_account";"Opt_In_Mail";"Opt_In_Post";"Opt_In_Tel";"MA_Grundversorger";"MA_Erweitert";"MA_Restlich";"Recovered";"Continuous_relationship";"Age";"Consumption";"Annual_account";"DBII";"Minimum_contract_term";"Customer_since_interval";"Contract_start_date_interval";"Longitude";"Latitude";"Inhabitants";"Cluster"
"1";1;0;0;1;0;0;1;0;0;0;80;1845;71,52;8,2309326658576;12;152;13;47,9376;8,19061;11538;"7"
"2";0;0;0;1;0;1;0;0;0;0;76;6382;147,88;2,71912678551957;24;154;22;47,9393;8,72714;5581;"6"
"3";0;0;0;1;0;1;0;0;0;0;60;3708;110,38;4,00066912446623;24;160;18;48,0056;8,47567;5025;"6"
"4";0;0;0;1;0;1;0;0;0;0;50;3186;71,69;6,46950909494833;24;158;19;47,998;8,59023;12315;"6"
"5";0;0;0;1;0;1;0;0;0;0;76;1794;60,68;5,692485;24;154;20;47,9598;8,50041;21340;"6"
"6";0;0;0;1;0;1;0;0;0;0;86;6527;270,71;7,73411207104558;24;154;22;47,9598;8,50041;21340;"6"
"7";0;0;0;1;0;1;0;0;0;0;68;2994;80,41;6,4182153987863;24;160;25;47,9598;8,50041;21340;"6"
"8";1;0;0;1;0;1;0;0;0;0;76;2464;463,5;5,97737845841786;24;155;24;47,907;8,65239;5991;"6"
"9";0;0;0;1;0;1;0;0;0;0;70;3124;116,77;6,18583770820289;24;151;22;48,1381;8,50761;5825;"6"
"10";0;0;0;1;0;1;0;0;0;0;56;3014;143,09;6,53580910179641;24;151;16;48,0056;8,47567;5025;"6"
"11";0;0;0;1;0;1;0;0;0;0;75;3100;88,12;6,17209833817361;24;155;23;47,9598;8,50041;21340;"6"
"12";0;0;0;1;0;1;0;0;0;0;54;3947;125,9;6,94442024564519;24;160;25;48,0204;8,29805;3904;"6"
"13";0;0;0;1;0;1;0;0;0;0;75;3434;76,23;6,45534916036592;24;158;24;48,095;8,55263;3581;"6"
"14";0;0;0;1;0;1;0;0;0;0;78;5032;63,48;7,05342827403434;24;155;22;47,9598;8,50041;21340;"6"
"15";0;0;0;1;0;1;0;0;0;0;46;3643;128,77;6,7126407361734;24;151;19;48,0056;8,47567;5025;"6"
"16";1;0;0;1;0;1;0;0;0;0;85;1357;122,82;8,23457026222236;24;160;37;48,0056;8,47567;5025;"6"
"17";0;0;0;1;0;1;0;0;0;0;80;5448;187,26;7,44742283241042;24;154;24;47,9598;8,50041;21340;"6"
"18";0;0;0;1;0;1;0;0;0;0;54;2884;77,79;6,35698130835864;24;158;25;48,095;8,55263;3581;"6"
"19";0;0;0;1;0;1;0;0;0;0;76;3315;96,33;6,39600719466423;24;154;24;47,9393;8,72714;5581;"6"
"20";0;0;0;1;0;1;0;0;0;0;48;3243;90,9;6,23946731877372;24;160;22;48,0204;8,29805;3904;"6"
"21";0;0;0;1;0;1;0;0;0;0;86;2452;84,06;6,11972402862985;24;158;25;47,998;8,59023;12315;"6"
"22";0;0;0;1;0;1;0;0;0;0;51;5113;59,72;7,09078683820377;24;154;22;47,9393;8,72714;5581;"6"
"23";0;0;0;1;0;1;0;0;0;0;40;2172;128,94;6,19998397435897;24;151;15;48,0204;8,29805;3904;"6"
"24";1;0;0;1;0;0;0;1;0;0;97;3897;627,09;8,12502505707763;24;160;25;48,0543;8,4237;17568;"1"
"25";0;0;0;1;0;1;0;0;0;0;85;2949;81,75;6,21609483893558;24;160;24;48,0204;8,29805;3904;"6"
"26";1;1;0;1;0;1;0;0;0;0;56;4186;1400,79;5,03500788642468;24;151;25;48,1381;8,50761;5825;"0"
"27";0;0;0;1;0;1;0;0;0;0;74;5650;109,47;7,88525181656941;24;151;25;47,9598;8,50041;21340;"6"
"28";0;0;0;1;0;1;0;0;0;0;78;11233;346,94;6,13971416666665;24;155;23;47,907;8,65239;5991;"6"
"29";0;0;0;1;0;1;0;0;0;0;73;4510;156,92;6,8169;24;155;22;47,907;8,65239;5991;"6"
"30";0;0;0;1;0;1;0;0;0;0;73;5041;115,09;7,05904000000001;24;155;22;47,9598;8,50041;21340;"6"
"31";0;0;0;1;0;1;0;0;0;0;83;1786;78,85;5,81512626373626;24;151;16;48,1381;8,50761;5825;"6"
"32";0;0;0;1;0;1;0;0;0;0;69;4346;223,66;7,32027812423873;24;151;16;48,1381;8,50761;5825;"6"
"33";0;0;0;1;0;1;0;0;0;0;48;2570;127,3;5,17524767006812;24;160;22;48,0204;8,29805;3904;"6"
"34";1;0;0;1;0;0;0;1;0;0;71;1199;114,69;8,2858295;24;160;13;48,1917;8,34549;3632;"1"
"35";1;0;0;1;0;1;0;0;0;0;50;16153;1773,03;-2,02493634250789;24;154;23;47,8193;8,67623;4577;"0"
"36";0;0;0;1;0;1;0;0;0;0;79;4247;150,61;6,69651333333334;24;155;22;47,8961;8,50809;7436;"6"
"37";0;0;0;1;0;1;0;0;0;0;64;5015;381,65;7,53563414879828;24;158;25;47,6246;8,12394;7240;"6"
"38";0;0;0;1;0;1;0;0;0;0;52;10251;487,52;2,32528981233031;24;155;22;47,907;8,65239;5991;"6"
"39";0;0;0;1;0;1;0;0;0;0;77;6439;88,26;8,32136630313197;24;158;25;48,095;8,55263;3581;"6"
"40";0;0;0;1;0;1;0;0;0;0;65;6072;186,14;7,75507831438433;24;154;24;47,9598;8,50041;21340;"6"
"41";0;0;0;1;0;0;0;1;0;0;70;4188;162,58;5,20276137581767;24;160;24;48,0543;8,4237;17568;"1"
"42";0;0;0;1;0;1;0;0;0;0;76;2898;74,29;6,36582563665302;24;151;25;48,1533;8,42231;5895;"6"
"43";0;0;0;1;0;1;0;0;0;0;48;2450;255,99;6,20466666666667;24;158;16;47,998;8,59023;12315;"6"
"44";0;0;0;1;0;1;0;0;0;0;82;4186;46,13;6,66435166666667;24;155;23;47,9598;8,50041;21340;"6"
"45";0;0;0;1;0;1;0;0;0;0;80;3627;77,13;6,41335586644893;24;154;22;47,9598;8,50041;21340;"6"
"46";0;0;0;1;0;1;0;0;0;0;77;4784;-635,82;7,40805151515151;24;155;25;47,907;8,65239;5991;"6"
"47";0;0;0;1;0;1;0;0;0;0;72;3496;107,76;6,3541119928859;24;159;22;47,9319;8,87866;4507;"6"
"48";0;0;0;1;0;1;0;0;0;0;57;1911;219;5,81940136544772;24;151;25;48,1381;8,50761;5825;"6"
"49";0;0;0;1;0;1;0;0;0;0;58;5520;151,77;5,08343723786471;24;158;25;47,998;8,59023;12315;"6"
"50";1;0;0;1;0;1;0;0;0;0;76;6555;400,3;4,73712987593456;24;158;19;48,095;8,55263;3581;"6"
"51";0;0;0;1;0;1;0;0;0;0;77;3939;105,15;6,5538775;24;155;23;47,8961;8,50809;7436;"6"
"52";0;0;0;1;0;1;0;0;0;0;37;5688;193,4;7,90598152511577;24;155;25;47,9598;8,50041;21340;"6"
"53";0;0;0;1;0;1;0;0;0;0;60;5685;221,45;7,90568749999999;24;155;25;47,9598;8,50041;21340;"6"
"54";1;0;0;1;0;0;0;1;0;0;67;2406;162,96;6,82953890389757;24;151;15;48,0543;8,4237;17568;"1"
"55";0;0;0;1;0;1;0;0;0;0;58;4776;134,37;3,161390332148;24;155;20;47,907;8,65239;5991;"6"
"56";0;0;0;1;0;1;0;0;0;0;44;5212;145,07;7,64458636363637;24;154;25;47,9598;8,50041;21340;"6"
"57";1;0;0;1;0;0;0;1;0;0;59;1126;140,73;7,69678545871559;12;160;37;48,3349;7,87345;42549;"1"
"58";0;0;0;1;0;1;0;0;0;0;52;4293;59,8;7,13470348714013;24;151;25;48,1381;8,50761;5825;"6"
"59";0;0;0;1;0;1;0;0;0;0;44;2918;145,8;6,2017237878788;24;154;24;47,9598;8,50041;21340;"6"
"60";0;0;0;1;0;1;0;0;0;0;71;3837;8,79;6,65348593842278;24;155;24;47,907;8,65239;5991;"6"
"61";1;0;0;1;0;1;0;0;0;0;68;3343;252,5;6,61088207692813;24;159;25;47,9598;8,50041;21340;"6"
"62";0;0;0;1;0;1;0;0;0;0;72;3374;24,31;6,30012353913904;24;160;22;48,0056;8,47567;5025;"6"
"63";0;0;0;1;0;1;0;0;0;0;76;4799;139,39;6,94451692518959;24;156;23;47,907;8,65239;5991;"6"
"64";0;0;0;1;0;1;0;0;0;0;62;4962;189,76;7,01825359391619;24;158;23;48,095;8,55263;3581;"6"
"65";0;0;0;1;0;1;0;0;0;0;78;6914;-69,88;1,76059224633084;24;156;24;47,9319;8,40093;5923;"6"
"66";0;0;0;1;0;1;0;0;0;0;68;3854;61,93;5,15743455905291;24;155;22;47,907;8,65239;5991;"6"
"67";1;0;0;1;0;1;0;0;0;0;81;2526;279,98;6,15893966666667;24;158;25;47,998;8,59023;12315;"6"
"68";1;0;0;1;0;1;0;0;0;0;52;5319;323,84;7,8931529672447;24;158;16;47,998;8,59023;12315;"6"
"69";0;0;0;1;0;1;0;0;0;0;68;1817;-96,09;5,76775390657949;24;158;25;47,998;8,59023;12315;"6"
"70";0;0;0;1;0;0;0;1;0;0;57;1921;-25,89;6,56770283491789;24;160;22;48,0543;8,4237;17568;"1"
"71";1;0;0;1;0;1;0;0;0;0;77;3613;282,15;6,76047236257492;24;151;25;48,1381;8,50761;5825;"6"
"72";0;0;0;1;0;1;0;0;0;0;70;5359;-572,34;2,61119851382896;24;160;23;48,0204;8,29805;3904;"6"
"73";0;0;0;1;0;1;0;0;0;0;72;4110;138,67;6,63530055953263;24;154;22;47,9598;8,50041;21340;"6"
"74";0;0;0;1;0;1;0;0;0;0;76;2022;550,48;5,75908563175395;24;160;24;48,0204;8,29805;3904;"6"
"75";0;0;0;1;0;1;0;0;0;0;36;2385;382,16;5,93907135655947;24;160;24;48,0204;8,29805;3904;"6"
"76";1;0;0;0;0;1;0;0;0;0;73;1701;131,34;7,94205894758649;12;158;13;47,998;8,59023;12315;"0"
"77";0;0;0;1;0;1;0;0;0;0;69;4896;209,58;7,46926666666666;24;155;25;47,9598;8,50041;21340;"6"
"78";0;0;0;1;0;1;0;0;0;0;42;1769;71,25;5,56997789600967;24;154;22;47,9393;8,72714;5581;"6"
"79";0;0;0;1;0;1;0;0;0;0;46;5651;168,4;7,33097076141281;24;159;23;47,9393;8,72714;5581;"6"
"80";0;1;0;1;0;0;0;1;0;0;40;4718;87,03;6,90682318989592;24;160;23;48,1917;8,34549;3632;"0"
"81";0;1;0;1;0;0;0;1;0;0;41;5103;155,69;7,08212264388045;24;160;23;48,1917;8,34549;3632;"0"
"82";1;0;0;1;0;1;0;0;0;0;71;4592;443,17;6,84948666666667;24;155;23;47,907;8,65239;5991;"6"
"83";1;1;1;1;1;0;0;1;0;0;52;5605;323,39;7,23081637450558;24;160;15;48,0543;8,4237;17568;"0"
"84";0;0;0;1;0;1;0;0;0;0;74;2670;124,69;6,07916671357099;24;160;24;48,0204;8,29805;3904;"6"
"85";0;0;0;1;0;1;0;0;0;0;78;6786;158,5;7,85237382560803;24;154;22;47,8193;8,67623;4577;"6"
"86";1;0;0;1;0;1;0;0;0;0;51;3597;218,39;6,75243916242818;24;151;25;48,1381;8,50761;5825;"6"
"87";0;1;0;1;0;1;0;0;0;0;58;2745;70,69;6,37948209316396;24;158;16;48,1533;8,42231;5895;"3"
"88";0;0;0;1;0;1;0;0;0;0;53;4594;209,36;7,30056522856268;24;158;25;47,6246;8,12394;7240;"6"
"89";0;0;0;1;0;1;0;0;0;0;51;2969;100,78;6,40498901515151;24;158;25;47,998;8,59023;12315;"6"
"90";0;0;0;1;0;1;0;0;0;0;34;4334;73,37;6,89924525669561;24;156;24;47,907;8,65239;5991;"6"
"91";0;0;0;1;0;1;0;0;0;0;78;2842;2,82;6,33493448214103;24;158;25;48,095;8,55263;3581;"6"
"92";0;1;0;1;0;1;0;0;0;0;63;5364;146,5;7,40606116045667;24;154;24;47,9598;8,50041;21340;"3"
"93";0;0;0;1;0;1;0;0;0;0;49;3321;146,32;3,84890666666667;24;155;22;47,907;8,65239;5991;"6"
"94";0;0;0;1;0;1;0;0;0;0;84;6350;358,57;8,27190504874268;24;158;25;47,6246;8,12394;7240;"6"
"95";0;0;0;1;0;1;0;0;0;0;62;1710;133,33;6,01992846930614;24;153;16;47,9384;8,0895;1647;"6"
"96";0;0;0;1;0;1;0;0;0;0;80;3076;177,86;6,16045041406346;24;158;23;47,998;8,59023;12315;"6"
"97";0;0;0;1;0;1;0;0;0;0;81;3157;74,59;6,50896846366509;24;159;25;47,8233;8,8224;3631;"6"
"98";0;0;0;1;0;1;0;0;0;0;58;3694;97,51;6,58364971890217;24;156;24;47,9319;8,40093;5923;"6"
"99";0;0;0;1;0;1;0;0;0;0;82;3717;113,57;7,47504234848486;24;151;16;48,0056;8,47567;5025;"6"
"100";0;0;0;1;0;1;0;0;0;0;62;3475;233,15;7,70313092155734;24;155;16;47,907;8,65239;5991;"6"
"101";1;0;0;1;0;1;0;0;0;0;74;3620;968,53;7,55431562049062;24;158;18;48,1533;8,42231;5895;"6"
"102";0;0;0;1;0;1;0;0;0;0;82;4702;124,79;2,69289414879159;24;160;15;48,0056;8,47567;5025;"6"
"103";0;0;0;1;0;1;0;0;0;0;57;4248;128,48;7,11206520681266;24;156;25;47,9598;8,50041;21340;"6"
"104";1;0;0;1;0;1;0;0;0;0;67;1153;471,38;8,15159911472655;24;151;37;48,0056;8,47567;5025;"6"
"105";0;0;0;1;0;1;0;0;0;0;90;1722;80,95;8,34513247633976;24;160;13;48,0204;8,29805;3904;"6"
"106";0;0;0;1;0;1;0;0;0;0;52;5789;112,69;7,61442298239937;24;154;24;47,9598;8,50041;21340;"6"
"107";0;0;0;1;0;1;0;0;0;0;56;4218;186,12;6,6824130658742;24;156;22;47,8961;8,50809;7436;"6"
"108";0;0;0;1;0;1;0;0;0;0;60;3176;114,46;6,32844179717586;24;154;24;47,9598;8,50041;21340;"6"
"109";0;0;0;1;0;1;0;0;0;0;84;3580;58,06;6,39260962534001;24;154;22;47,9598;8,50041;21340;"6"
"110";0;0;0;1;0;1;0;0;0;0;64;2965;149,32;6,22548974209435;24;154;24;47,9393;8,72714;5581;"6"
"111";0;0;0;1;0;1;0;0;0;0;73;3696;72,63;6,80270155164638;24;155;18;47,9598;8,50041;21340;"6"
"112";0;0;0;1;0;1;0;0;0;0;73;6060;219,29;7,5214207093688;24;152;22;48,0204;8,29805;3904;"6"
"113";0;0;0;1;0;1;0;0;0;0;50;2811;93,08;6,14838465859031;24;156;24;47,8961;8,50809;7436;"6"
"114";0;0;0;1;0;1;0;0;0;0;41;3747;-120,91;6,8335125;24;155;25;47,9598;8,50041;21340;"6"
"115";0;0;0;1;0;1;0;0;0;0;66;4116;136,54;6,63281175438597;24;154;23;47,9598;8,50041;21340;"6"
"116";0;0;0;1;0;1;0;0;0;0;57;4039;87,61;6,59877910891089;24;155;23;47,9598;8,50041;21340;"6"
"117";0;0;0;1;0;1;0;0;0;0;76;1281;68,05;8,15324194444445;12;158;26;47,998;8,59023;12315;"6"
"118";0;0;0;1;0;1;0;0;0;0;47;3647;139,79;6,42478123423178;24;159;22;47,7811;8,7633;8186;"6"
"119";0;0;0;1;0;1;0;0;0;0;60;3078;108,78;6,4646322287874;24;158;25;48,095;8,55263;3581;"6"
"120";0;0;0;1;0;1;0;0;0;0;77;9019;-528,99;-0,315175973762003;24;155;23;47,907;8,65239;5991;"6"
"121";0;0;0;1;0;1;0;0;0;0;78;5443;208,96;7,45443188622755;24;153;17;47,894;8,0779;2543;"6"
"122";0;0;0;1;0;1;0;0;0;0;42;3733;138,26;6,82636038290763;24;158;25;48,095;8,55263;3581;"6"
"123";1;0;0;1;1;1;0;0;0;0;74;2411;144,1;6,09624255222982;24;158;25;47,814;8,32346;6774;"0"
"124";0;0;0;1;0;1;0;0;0;0;68;4557;218,81;7,00853358187134;24;158;24;48,095;8,55263;3581;"6"
"125";0;0;0;1;0;1;0;0;0;0;58;6308;133,87;7,62841510064987;24;155;23;47,907;8,65239;5991;"6"
"126";0;0;0;1;0;1;0;0;0;0;73;4109;176,73;7,03419749215275;24;158;25;47,6246;8,12394;7240;"6"
"127";0;0;0;1;0;0;0;1;0;0;57;10752;552,25;8,15438969557772;24;151;19;48,0543;8,4237;17568;"1"
"128";0;0;0;1;0;1;0;0;0;0;70;4389;104,57;7,18850609866048;24;151;25;48,1381;8,50761;5825;"6"
"129";1;1;0;1;0;1;0;0;0;0;60;4035;170,04;6,92358839244159;24;158;19;47,998;8,59023;12315;"3"
"130";1;0;0;1;0;0;0;1;0;0;74;1173;111,41;7,81841306638811;12;160;37;48,1917;8,34549;3632;"1"
"131";0;0;0;1;0;1;0;0;0;0;45;1659;37,09;8,07796750000001;12;155;23;47,8961;8,50809;7436;"6"
"132";0;0;0;1;0;1;0;0;0;0;48;5240;41,37;7,14818968087584;24;158;22;48,095;8,55263;3581;"6"
"133";0;0;0;1;0;1;0;0;0;0;76;5732;121,1;6,04861151515151;24;154;20;47,9598;8,50041;21340;"6"
"134";1;0;0;1;0;1;0;0;0;0;49;2084;63,33;5,78955631222309;24;158;24;48,095;8,55263;3581;"6"
"135";0;0;0;1;0;1;0;0;0;0;83;1715;60,56;8,02918082924788;24;153;26;47,8687;8,19993;4872;"6"
"136";0;0;0;1;0;1;0;0;0;0;68;4684;-154,74;7,1887831671119;24;152;20;47,9115;8,27922;1954;"6"
"137";0;0;0;1;0;1;0;0;0;0;41;4177;378,27;7,07283817409905;24;153;25;47,8687;8,19993;4872;"6"
"138";0;1;0;1;0;1;0;0;0;0;70;3379;97,53;6,42845868893149;24;158;24;48,095;8,55263;3581;"3"
"139";0;0;0;1;0;1;0;0;0;0;59;5213;103,48;7,64469644035613;24;152;25;48,0204;8,29805;3904;"6"
"140";0;0;0;1;0;1;0;0;0;0;74;3583;140,95;4,87706326204523;24;151;18;47,9598;8,50041;21340;"6"
"141";0;0;0;1;0;1;0;0;0;0;35;3674;13,44;6,43215911971214;24;159;23;47,7811;8,7633;8186;"6"
"142";0;0;0;1;0;1;0;0;0;0;68;3105;141,15;6,47981394190749;24;158;25;47,998;8,59023;12315;"6"
"143";0;0;0;1;0;1;0;0;0;0;66;3977;162,03;6,72320103306704;24;160;24;48,0056;8,47567;5025;"6"
"144";0;0;0;1;0;1;0;0;0;0;40;2791;93,12;6,13885412368673;24;155;24;47,907;8,65239;5991;"6"
"145";0;0;0;1;0;1;0;0;0;0;67;5921;128,23;7,68092905352922;24;155;24;47,907;8,65239;5991;"6"
"146";0;0;0;1;0;1;0;0;0;0;70;6880;221,77;4,74617463459099;24;160;22;47,9598;8,50041;21340;"6"
"147";0;0;0;1;0;1;0;0;0;0;71;3414;140,24;6,3143001146901;24;155;23;47,907;8,65239;5991;"6"
"148";0;0;0;1;0;1;0;0;0;0;57;4465;146,3;6,96323388480392;24;158;24;47,6246;8,12394;7240;"6"
"149";0;0;0;1;0;1;0;0;0;0;49;4243;118,3;6,85364115231262;24;153;24;47,8687;8,19993;4872;"6"
"150";0;0;0;1;0;1;0;0;0;0;86;2976;69,41;6,22897137254902;24;158;24;47,998;8,59023;12315;"6"
"151";1;0;0;1;0;1;0;0;0;0;45;2069;163,78;5,78212704960438;24;157;24;47,6246;8,12394;7240;"6"
"152";0;0;0;1;0;1;0;0;0;0;44;5440;166,85;7,76983333333334;24;155;25;47,907;8,65239;5991;"6"
"153";0;0;0;1;0;1;0;0;0;0;42;4241;166,85;7,10692485208237;24;155;25;47,907;8,65239;5991;"6"
"154";0;0;0;1;0;1;0;0;0;0;75;9043;242,24;-3,22237011748926;24;151;25;48,0056;8,47567;5025;"6"
"155";0;0;0;1;0;1;0;0;0;0;89;6194;95,51;7,57753166666666;24;155;23;47,8961;8,50809;7436;"6"
"156";0;0;0;1;0;1;0;0;0;0;69;4519;-1,82;7,26128655887004;24;158;25;48,095;8,55263;3581;"6"
"157";0;0;0;1;0;1;0;0;0;0;69;1715;55,33;7,82916381495255;12;154;37;47,9598;8,50041;21340;"6"
"158";0;0;0;1;0;0;1;0;0;0;76;2690;149,76;6,36149579124581;24;152;25;47,9376;8,19061;11538;"7"
"159";0;0;0;1;0;1;0;0;0;0;72;3051;68,83;6,3958721141876;24;155;19;47,998;8,59023;12315;"6"
"160";0;0;0;1;0;1;0;0;0;0;46;5210;111,61;7,64252305825242;24;158;25;47,6246;8,12394;7240;"6"
"161";0;0;0;1;0;1;0;0;0;0;64;5818;-66,72;7,41041999999999;24;155;22;47,907;8,65239;5991;"6"
"162";1;0;0;1;0;0;1;0;0;0;45;6964;477,68;8,09399191832294;12;152;13;47,9376;8,19061;11538;"0"
"163";0;0;0;1;0;1;0;0;0;0;61;3626;90,12;6,76667452210275;24;151;25;48,1381;8,50761;5825;"6"
"164";0;0;0;1;0;1;0;0;0;0;47;3868;136,24;6,90068371339725;24;158;25;47,998;8,59023;12315;"6"
"165";0;0;0;1;0;1;0;0;0;0;87;2941;142,58;6,38901818350669;24;160;25;48,0204;8,29805;3904;"6"
"166";0;0;0;1;0;1;0;0;0;0;73;3661;115,55;5,48639445430548;24;155;25;47,907;8,65239;5991;"6"
"167";0;0;0;1;0;1;0;0;0;0;50;3500;165,95;4,55250000000001;24;155;22;47,907;8,65239;5991;"6"
"168";0;0;0;1;0;0;0;1;0;0;48;2995;85,32;6,23907799275775;24;160;24;48,1917;8,34549;3632;"1"
"169";0;0;0;1;0;1;0;0;0;0;47;3308;132,48;6,39474341257094;24;159;24;47,9319;8,87866;4507;"6"
"170";0;0;0;1;0;1;0;0;0;0;60;5497;29,94;7,80133350375339;24;153;25;47,8687;8,19993;4872;"6"
"171";0;0;0;1;0;1;0;0;0;0;76;1716;84,73;5,71274447040499;24;155;25;47,907;8,65239;5991;"6"
"172";1;0;0;1;0;1;0;0;0;0;60;22737;1421,21;1,19142534834623;24;155;23;47,9598;8,50041;21340;"0"
"173";0;0;0;1;0;1;0;0;0;0;92;5001;484,21;7,52749487913486;24;158;25;47,998;8,59023;12315;"6"
"174";0;0;0;1;0;1;0;0;0;0;80;4091;382,58;6,62263083333334;24;155;23;47,907;8,65239;5991;"6"
"175";0;0;0;1;0;1;0;0;0;0;48;1774;124,8;5,568915;24;155;23;47,9598;8,50041;21340;"6"
"176";1;0;0;1;0;1;0;0;0;0;54;1653;118,15;5,99365919431007;24;160;15;47,9598;8,50041;21340;"6"
"177";0;0;0;1;0;1;0;0;0;0;60;4921;136,57;7,48337724358975;24;156;25;47,9598;8,50041;21340;"6"
"178";0;0;0;1;0;0;1;0;0;0;70;4443;-99,1;7,51841265009136;24;153;25;47,9376;8,19061;11538;"7"
"179";0;0;0;1;0;1;0;0;0;0;77;2702;92,24;6,25640123839009;24;151;25;47,9319;8,40093;5923;"6"
"180";1;0;0;1;0;0;0;1;0;0;73;473;414,91;6,38651428315412;12;160;30;48,1917;8,34549;3632;"1"
"181";0;0;0;1;0;0;1;0;0;0;46;3976;-149,96;7,14104944922;24;152;19;47,9376;8,19061;11538;"7"
"182";1;1;0;1;0;1;0;0;0;0;35;3467;316,65;7,52741906877101;24;151;15;48,1381;8,50761;5825;"3"
"183";1;0;0;1;0;1;0;0;0;0;49;6266;1977,23;7,77791793812626;24;151;21;48,1381;8,50761;5825;"0"
"184";0;0;0;1;0;0;1;0;0;0;38;1193;60,09;8,13522163310482;24;152;27;47,9376;8,19061;11538;"7"
"185";0;0;0;1;0;1;0;0;0;0;75;2877;142,23;6,07212107718078;24;154;22;47,9393;8,72714;5581;"6"
"186";1;0;0;1;0;1;0;0;0;0;64;3925;238,91;6,69684895057128;24;155;24;47,8961;8,50809;7436;"6"
"187";0;0;0;1;0;1;0;0;0;0;41;5393;127,28;7,21782316556455;24;151;22;47,9598;8,50041;21340;"6"
"188";0;0;0;1;0;1;0;0;0;0;77;4087;140,44;6,62035916340509;24;155;23;47,8961;8,50809;7436;"6"
"189";0;0;0;1;0;1;0;0;0;0;53;4635;125,43;6,86887083333334;24;155;23;47,9598;8,50041;21340;"6"
"190";0;0;0;1;0;1;0;0;0;0;40;4045;-92,52;6,7555713519383;24;156;24;47,9319;8,40093;5923;"6"
"191";0;0;0;1;0;1;0;0;0;0;46;4615;175,34;3,11558240569112;24;160;22;47,9598;8,50041;21340;"6"
"192";1;0;0;1;0;1;0;0;0;0;77;4349;251,54;7,32348727272727;24;151;16;48,1381;8,50761;5825;"6"
"193";1;0;0;1;0;1;0;0;0;0;76;3743;1723,43;6,4645409946631;24;159;23;47,7811;8,7633;8186;"0"
"194";0;0;0;1;0;1;0;0;0;0;88;4074;201,99;5,48417835049928;24;160;22;47,9598;8,50041;21340;"6"
"195";0;0;0;1;0;1;0;0;0;0;47;3883;113,37;6,9107301727909;24;160;25;48,0204;8,29805;3904;"6"
"196";1;0;0;1;0;0;0;1;0;0;83;2207;198,78;5,94565452225842;24;160;19;48,1917;8,34549;3632;"1"
"197";0;0;0;1;0;0;0;1;0;0;69;3748;163,53;6,76880134866701;24;160;19;48,1917;8,34549;3632;"1"
"198";0;0;0;1;0;1;0;0;0;0;66;6586;148,18;7,76171531099465;24;147;22;47,9319;8,87866;4507;"6"
"199";0;1;0;1;0;1;0;0;0;0;77;4270;402,05;8,33268746590291;24;145;15;48,1381;8,50761;5825;"3"
"200";0;0;0;1;0;1;0;0;0;0;49;2409;185,7;2,85243578664287;24;142;23;48,1533;8,42231;5895;"6"
"201";0;0;0;1;0;1;0;0;0;0;54;6308;85,45;8,24862395015033;24;146;25;48,1533;8,42231;5895;"6"
"202";0;0;0;1;0;1;0;0;0;0;62;4702;580,05;7,0240568889825;24;139;21;47,8233;8,8224;3631;"6"
"203";1;0;0;1;0;1;0;0;0;0;81;4408;1196,2;7,2001658968233;24;145;25;47,675;7,87473;18598;"0"
"204";1;0;0;1;0;1;0;0;0;0;48;1731;161,29;5,61604360728629;24;145;24;47,675;7,87473;18598;"6"
"205";1;0;0;1;0;1;0;0;0;0;57;1847;498,98;7,10522478171258;24;145;22;47,675;7,87473;18598;"6"
"206";1;0;0;1;0;1;0;0;0;0;73;1761;485,42;5,34204962633954;24;145;25;47,5878;7,77186;31733;"6"
"207";1;0;0;1;0;1;0;0;0;0;73;6198;825,2;2,32141176929534;24;145;25;47,5878;7,77186;31733;"0"
"208";0;0;0;1;0;1;0;0;0;0;54;1772;110,34;5,23853935672514;24;145;24;47,5878;7,77186;31733;"6"
"209";0;0;0;1;0;1;0;0;0;0;36;2531;74,59;5,3471944705726;24;145;22;47,6029;7,67384;13965;"6"
"210";1;0;0;1;0;1;0;0;0;0;77;4077;370,18;6,09936881940523;24;145;25;47,5878;7,77186;31733;"6"
"211";1;0;0;1;0;1;0;0;0;0;43;4001;554,78;7,5372475430961;24;145;15;47,5537;7,68462;13749;"6"
"212";1;0;0;1;0;1;0;0;0;0;48;6725;986,17;-4,72081659217704;24;145;23;47,6783;7,74564;9678;"0"
"213";0;0;0;1;0;1;0;0;0;0;44;8256;588,86;3,06052113119542;24;145;21;47,5537;7,68462;13749;"6"
"214";0;0;0;1;0;1;0;0;0;0;75;1767;240,92;5,59128928947864;24;145;25;47,5878;7,77186;31733;"6"
"215";0;0;1;1;0;0;1;0;0;0;48;1807;97,59;7,21157389574068;12;145;13;47,7897;7,89303;4354;"0"
"216";1;0;0;1;0;1;0;0;0;0;78;9450;482,27;2,78251173620079;24;145;21;47,6068;7,61412;28610;"0"
"217";0;0;0;1;0;1;0;0;0;0;38;5379;390,36;7,41249322704082;24;145;24;47,7918;7,59398;2518;"6"
"218";1;1;0;1;0;1;0;0;0;0;56;14441;433,74;-1,50987214892307;24;145;25;47,6068;7,61412;28610;"0"
"219";0;0;0;1;0;1;0;0;0;0;36;4039;161,16;6,08666809284118;24;145;25;47,5878;7,77186;31733;"6"
"220";1;0;0;1;0;1;0;0;0;0;55;3702;816,12;6,58774550567596;24;145;24;47,6751;7,9963;2684;"6"
